h3_polyfill,index,STATEFP,STATENS,AFFGEOID,GEOID,STUSPS,NAME,LSAD,ALAND,AWATER,geometry,LAT,LONG,opt_tilt
8348f3fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-105.03439098167703 30.771960526666685, -104.58496660160148 31.322223035888797, -104.92304635066674 31.930908491816908, -105.71621949979533 31.98773212707032, -106.16355147503435 31.43485636005659, -105.81991206760108 30.827781970723585, -105.03439098167703 30.771960526666685))",31.38013423,-105.3738212,31
83444dfffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-94.19050077755728 32.395718151835744, -93.70694975677463 32.88905364263, -93.97672487676908 33.50626944450676, -94.7382921657573 33.63074926899123, -95.22376469663934 33.13469969517017, -94.94582051780957 32.51690625937428, -94.19050077755728 32.395718151835744))",33.01310438,-94.46430759,30
8326d3fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-102.2798673944424 34.021113160459045, -101.80733189571966 34.54921363695262, -102.13793452204679 35.15421427181647, -102.94786189978626 35.23015257579706, -103.41926593641563 34.69951554102434, -103.08198566257964 34.095492482523106, -102.2798673944424 34.021113160459045))",34.62582518,-102.6126508,33
8348b3fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-97.56643115448124 25.899250554386924, -97.113691925157 26.42793886620756, -97.39223470138867 27.051296070642433, -98.13038997835126 27.145530873716574, -98.58375824566863 26.613459278278302, -98.29841729884167 25.990557593584153, -97.56643115448124 25.899250554386924))",26.52223995,-97.84796278,22
8326c8fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-96.47197348814275 32.74705636213247, -95.9901057960558 33.25132839883662, -96.27743708571964 33.867039918810235, -97.05456444962542 33.97861235156145, -97.53754006539155 33.471611997402626, -97.24236474254242 32.855788524301914, -96.47197348814275 32.74705636213247))",33.36278064,-96.76287076,32
8326c9fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-95.4262160166173 32.015412916150055, -94.94582051780957 32.51690625937428, -95.22376469663934 33.13469969517017, -95.9901057960558 33.25132839883662, -96.47197348814275 32.74705636213247, -96.18610552160048 32.12895582276997, -95.4262160166173 32.015412916150055))",32.63326823,-95.70791281,30
83446bfffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-94.40039764921036 31.277715125100947, -93.92181459579035 31.776382904517565, -94.19050077755728 32.395718151835744, -94.94582051780957 32.51690625937428, -95.4262160166173 32.015412916150055, -95.1495503643995 31.39557893077723, -94.40039764921036 31.277715125100947))",31.89716084,-94.67300429,29
834895fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-97.39223470138867 27.051296070642433, -96.93486152896807 27.57704553285013, -97.21486769429804 28.200277668103663, -97.95928273663748 28.297437062380762, -98.41735526448814 27.76841850204962, -98.13038997835126 27.145530873716574, -97.39223470138867 27.051296070642433))",27.67423071,-97.67531856,23
8348d4fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-103.79837714158013 31.258773934619274, -103.3423716366388 31.802733078571144, -103.6744947177274 32.41278753827775, -104.46868792153305 32.47752742090009, -104.92304635066674 31.930908491816908, -104.58496660160148 31.322223035888797, -103.79837714158013 31.258773934619274))",31.86837981,-104.1321915,30
834469fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-95.62496066415092 30.88904085556201, -95.1495503643995 31.39557893077723, -95.4262160166173 32.015412916150055, -96.18610552160048 32.12895582276997, -96.66289038040519 31.619530626908528, -96.3784874880138 30.99947115846157, -95.62496066415092 30.88904085556201))",31.50887726,-95.90527266,28
834886fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-98.58375824566863 26.613459278278302, -98.13038997835126 27.145530873716574, -98.41735526448814 27.76841850204962, -99.16445895138713 27.858632554388617, -99.61811745693126 27.323266549599666, -99.32446238198222 26.701001213867325, -98.58375824566863 26.613459278278302))",27.23595254,-98.87352479,23
834883fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-99.45990612886958 28.480513109678906, -99.00148080119773 29.01271575682712, -99.29873141956215 29.63373507010428, -100.06121499284501 29.72188188001257, -100.51962781584173 29.18658646978793, -100.21565706573199 28.566256070731235, -99.45990612886958 28.480513109678906))",29.10117664,-99.75983685,27
83489afffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-96.85028372372997 30.48530577567558, -96.3784874880138 30.99947115846157, -96.66289038040519 31.619530626908528, -97.42664390653239 31.725397301780013, -97.89937245694294 31.208296808925432, -97.60749634250917 30.588285657111037, -96.85028372372997 30.48530577567558))",31.10526386,-97.13804798,28
83446efffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-93.60763424743116 29.41269588068114, -93.13595107051559 29.913302560384633, -93.39459236635007 30.534990843034052, -94.13281252599879 30.65668739036532, -94.60651463818212 30.153090020092943, -94.34004143370629 29.530809182898416, -93.60763424743116 29.41269588068114))",30.0344743,-93.87023652,27
83446cfffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-94.80894774348357 29.022701619768878, -94.34004143370629 29.530809182898416, -94.60651463818212 30.153090020092943, -95.3495800358604 30.267601680669678, -95.82009485976022 29.756435411794246, -95.54600468393127 29.133838359638744, -94.80894774348357 29.022701619768878))",29.64496221,-95.07912862,26
834898fffffffff,15,48,1779801,0400000US48,48,TX,Texas,0,6.76653E+11,19006305260,"POLYGON ((-98.07524669549043 30.0667656902352, -97.60749634250917 30.588285657111037, -97.89937245694294 31.208296808925432, -98.6662733881558 31.306486512885723, -99.13451190737739 30.78199736757274, -98.83544690833989 30.162307780560454, -98.07524669549043 30.0667656902352))",30.68657637,-98.37018986,28
8329a2fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-115.6499873868824 33.999721678580705, -115.24453503570177 34.57493203297945, -115.64454936135779 35.138559675017866, -116.45234131278922 35.12423585977482, -116.85177786738714 34.54785285861171, -116.44955635313666 33.98696146414999, -115.6499873868824 33.999721678580705))",34.56291786,-116.0484107,34
8329adfffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-120.44444424212072 34.97456326535122, -120.06912716335565 35.55627437250341, -120.48820128870368 36.093302281026205, -121.28314969358702 36.0457057503103, -121.65100803393285 35.46365694763963, -121.23148237636386 34.929531606928784, -120.44444424212072 34.97456326535122))",35.51137267,-120.860643,33
8329a0fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-116.84497161723266 33.40761647909381, -116.44955635313666 33.98696146414999, -116.85177786738714 34.54785285861171, -117.65127589971759 34.52652822808556, -118.04038609770777 33.94617247140065, -117.63641658554964 33.388145449884945, -116.84497161723266 33.40761647909381))",33.96808796,-117.2452963,34
8329aafffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-118.07888611702317 36.20520763596958, -117.68192189802646 36.779128493099215, -118.09873920679385 37.32169681911912, -118.91400022891516 37.2876125952368, -119.3039644931409 36.71298358921948, -118.88578599606402 36.17313904952838, -118.07888611702317 36.20520763596958))",36.74749379,-118.4933896,32
832810fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-120.67257085346255 40.47323742199881, -120.27862578598697 41.03572506398397, -120.72114945182996 41.54116945198091, -121.55814017112195 41.48159012976416, -121.9437268834602 40.91885146671972, -121.50080387637038 40.41593191650329, -120.67257085346255 40.47323742199881))",40.97861027,-121.1118952,37
832811fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-121.9437268834602 40.91885146671972, -121.55814017112195 41.48159012976416, -122.00605590090939 41.97743807131802, -122.83955755827012 41.90803269995417, -123.21638025157817 41.345253115502366, -122.76858318165483 40.851907214769184, -121.9437268834602 40.91885146671972))",41.41470499,-122.3880815,37
8329b5fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-114.45507393531685 33.435884766063715, -114.04403771458595 34.009715869406605, -114.43739814796155 34.580581103564874, -115.24453503570177 34.57493203297945, -115.6499873868824 33.999721678580705, -115.25400548040932 33.43153649157358, -114.45507393531685 33.435884766063715))",34.00627213,-114.8471824,33
8329a4fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-116.83830158928453 32.26038282119406, -116.44682746363316 32.84225365731393, -116.84497161723266 33.40761647909381, -117.63641658554964 33.388145449884945, -118.02171499490116 32.80520490134096, -117.62185404947833 32.2427981797693, -116.83830158928453 32.26038282119406))",32.8252796,-117.2345822,32
832832fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-120.57845933476938 38.30365554250538, -120.19218036557425 38.87491263843769, -120.62501817993413 39.39386760344102, -121.44467346223442 39.33890002192064, -121.82297224873773 38.76738776291943, -121.3897113864187 38.25108746908669, -120.57845933476938 38.30365554250538))",38.82249603,-121.0082334,34
8329abfffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-119.3039644931409 36.71298358921948, -118.91400022891516 37.2876125952368, -119.3366640401314 37.82167349938371, -120.15030815558953 37.77836118370324, -120.53286354396542 37.20324012696527, -120.10929921606825 36.67191407652813, -119.3039644931409 36.71298358921948))",37.24682815,-119.7239693,34
832802fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-123.14193192678789 40.28458607724872, -122.76858318165483 40.851907214769184, -123.21638025157817 41.345253115502366, -124.03704261033863 41.268736875054124, -124.40146122896307 40.70159829256923, -123.95425683019523 40.210779975919436, -123.14193192678789 40.28458607724872))",40.77800295,-123.5859042,34
8329acfffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-119.2405536967384 34.468622114983724, -118.85814740530695 35.049767853279576, -119.27193449075268 35.5950510325263, -120.06912716335565 35.55627437250341, -120.44444424212072 34.97456326535122, -120.02976667647057 34.43218466137113, -119.2405536967384 34.468622114983724))",35.01361338,-119.6517876,33
8329a1fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-118.04038609770777 33.94617247140065, -117.65127589971759 34.52652822808556, -118.05943919190457 35.079775914541045, -118.85814740530695 35.049767853279576, -119.2405536967384 34.468622114983724, -118.83106703017792 33.91826626424625, -118.04038609770777 33.94617247140065))",34.49906103,-118.446323,35
832836fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-120.53286354396542 37.20324012696527, -120.15030815558953 37.77836118370324, -120.57845933476938 38.30365554250538, -121.3897113864187 38.25108746908669, -121.76446624603047 37.67569386565292, -121.335881644785 37.15313019516241, -120.53286354396542 37.20324012696527))",37.72839048,-120.9580156,33
832806fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-123.06903465053608 39.212681530805746, -122.6990988675928 39.7842308414202, -123.14193192678789 40.28458607724872, -123.95425683019523 40.210779975919436, -124.31546964621408 39.63941380504453, -123.87318668359497 39.141657484675356, -123.06903465053608 39.212681530805746))",39.71308432,-123.5081281,35
8329a3fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-116.85177786738714 34.54785285861171, -116.45234131278922 35.12423585977482, -116.85872455570934 35.680261473304114, -117.66644115562839 35.65711968357492, -118.05943919190457 35.079775914541045, -117.65127589971759 34.52652822808556, -116.85177786738714 34.54785285861171))",35.10350026,-117.2562302,34
832830fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-121.76446624603047 37.67569386565292, -121.3897113864187 38.25108746908669, -121.82297224873773 38.76738776291943, -122.63105837724841 38.70557110459392, -122.99764067977468 38.13012708859516, -122.56441735732743 37.61653827043709, -121.76446624603047 37.67569386565292))",38.19192866,-122.1943947,35
83298cfffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-118.09873920679385 37.32169681911912, -117.69772807276907 37.891801589320515, -118.1190113151929 38.42851196624435, -118.9428082627461 38.392460212998486, -119.3366640401314 37.82167349938371, -118.91400022891516 37.2876125952368, -118.09873920679385 37.32169681911912))",37.85815598,-118.5176631,36
832815fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-121.88271267773588 39.84864469677344, -121.50080387637038 40.41593191650329, -121.9437268834602 40.91885146671972, -122.76858318165483 40.851907214769184, -123.14193192678789 40.28458607724872, -122.6990988675928 39.7842308414202, -121.88271267773588 39.84864469677344))",40.35155153,-122.3221533,36
832984fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-115.64454936135779 35.138559675017866, -115.23486856624997 35.71043313738079, -115.63899826335394 36.269114748810345, -116.45518408861447 36.25326221539647, -116.85872455570934 35.680261473304114, -116.45234131278922 35.12423585977482, -115.64454936135779 35.138559675017866))",35.69684788,-116.0470627,35
832833fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-121.82297224873773 38.76738776291943, -121.44467346223442 39.33890002192064, -121.88271267773588 39.84864469677344, -122.6990988675928 39.7842308414202, -123.06903465053608 39.212681530805746, -122.63105837724841 38.70557110459392, -121.82297224873773 38.76738776291943))",39.27709601,-122.2576052,36
832985fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-116.85872455570934 35.680261473304114, -116.45518408861447 36.25326221539647, -116.86581607393956 36.80404762503282, -117.68192189802646 36.779128493099215, -118.07888611702317 36.20520763596958, -117.66644115562839 35.65711968357492, -116.85872455570934 35.680261473304114))",36.23070563,-117.2673909,35
8329aefffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-118.05943919190457 35.079775914541045, -117.66644115562839 35.65711968357492, -118.07888611702317 36.20520763596958, -118.88578599606402 36.17313904952838, -119.27193449075268 35.5950510325263, -118.85814740530695 35.049767853279576, -118.05943919190457 35.079775914541045))",35.62754564,-118.4696146,33
832834fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-121.7071569184514 36.57421829680793, -121.335881644785 37.15313019516241, -121.76446624603047 37.67569386565292, -122.56441735732743 37.61653827043709, -122.92770420180543 37.03755236286054, -122.4991332453374 36.5177842407864, -121.7071569184514 36.57421829680793))",37.09668215,-122.1324807,34
8329a9fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-120.48820128870368 36.093302281026205, -120.10929921606825 36.67191407652813, -120.53286354396542 37.20324012696527, -121.335881644785 37.15313019516241, -121.7071569184514 36.57421829680793, -121.28314969358702 36.0457057503103, -120.48820128870368 36.093302281026205))",36.62444959,-120.9088293,34
832814fffffffff,16,6,1779778,0400000US06,6,CA,California,0,4.03504E+11,20463871877,"POLYGON ((-120.62501817993413 39.39386760344102, -120.2349433485944 39.96090682326877, -120.67257085346255 40.47323742199881, -121.50080387637038 40.41593191650329, -121.88271267773588 39.84864469677344, -121.44467346223442 39.33890002192064, -120.62501817993413 39.39386760344102))",39.90610791,-121.0595152,35
